Epoch	AverageEpReturns	StdEpReturns	MaxEpReturns	MinEpReturns	EpSteps
1605	2391.918	0.0	2391.918	2391.918	1000.0
1606	2233.4485	0.0	2233.4485	2233.4485	1000.0
1607	2371.2725	0.0	2371.2725	2371.2725	1000.0
1608	2338.8037	0.0	2338.8037	2338.8037	1000.0
1609	2247.1848	0.0	2247.1848	2247.1848	1000.0
1610	2410.022	0.0	2410.022	2410.022	1000.0
1611	2400.7915	0.0	2400.7915	2400.7915	1000.0
1612	2355.961	0.0	2355.961	2355.961	1000.0
1613	2417.9207	0.0	2417.9207	2417.9207	1000.0
1614	2309.6118	0.0	2309.6118	2309.6118	1000.0
1615	2342.8538	0.0	2342.8538	2342.8538	1000.0
1616	2366.1848	0.0	2366.1848	2366.1848	1000.0
1617	2372.2048	0.0	2372.2048	2372.2048	1000.0
1618	2455.4087	0.0	2455.4087	2455.4087	1000.0
1619	2379.7942	0.0	2379.7942	2379.7942	1000.0
1620	2277.8662	0.0	2277.8662	2277.8662	1000.0
1621	2278.233	0.0	2278.233	2278.233	1000.0
1622	2430.313	0.0	2430.313	2430.313	1000.0
1623	2330.0505	0.0	2330.0505	2330.0505	1000.0
1624	1880.3053	0.0	1880.3053	1880.3053	1000.0
1625	1944.6211	0.0	1944.6211	1944.6211	1000.0
1626	2351.548	0.0	2351.548	2351.548	1000.0
1627	2301.5442	0.0	2301.5442	2301.5442	1000.0
1628	2381.024	0.0	2381.024	2381.024	1000.0
1629	2041.8442	0.0	2041.8442	2041.8442	1000.0
1630	2299.576	0.0	2299.576	2299.576	1000.0
1631	2232.6165	0.0	2232.6165	2232.6165	1000.0
1632	2408.346	0.0	2408.346	2408.346	1000.0
1633	2318.0427	0.0	2318.0427	2318.0427	1000.0
1634	2073.1877	0.0	2073.1877	2073.1877	1000.0
1635	2233.0159	0.0	2233.0159	2233.0159	1000.0
1636	2196.7124	0.0	2196.7124	2196.7124	1000.0
1637	2274.0957	0.0	2274.0957	2274.0957	1000.0
1638	1666.6284	0.0	1666.6284	1666.6284	1000.0
1639	1737.4263	0.0	1737.4263	1737.4263	1000.0
1640	1909.667	0.0	1909.667	1909.667	1000.0
1641	1991.5082	0.0	1991.5082	1991.5082	1000.0
1642	2017.4285	0.0	2017.4285	2017.4285	1000.0
1643	2238.7622	0.0	2238.7622	2238.7622	1000.0
1644	2349.8757	0.0	2349.8757	2349.8757	1000.0
1645	2227.6326	0.0	2227.6326	2227.6326	1000.0
1646	2327.1992	0.0	2327.1992	2327.1992	1000.0
1647	2335.498	0.0	2335.498	2335.498	1000.0
1648	2396.9224	0.0	2396.9224	2396.9224	1000.0
1649	2370.63	0.0	2370.63	2370.63	1000.0
1650	2263.6477	0.0	2263.6477	2263.6477	1000.0
1651	2228.3728	0.0	2228.3728	2228.3728	1000.0
1652	2319.195	0.0	2319.195	2319.195	1000.0
1653	2275.1655	0.0	2275.1655	2275.1655	1000.0
1654	2267.938	0.0	2267.938	2267.938	1000.0
1655	2190.5151	0.0	2190.5151	2190.5151	1000.0
1656	2365.4033	0.0	2365.4033	2365.4033	1000.0
1657	2336.6372	0.0	2336.6372	2336.6372	1000.0
1658	2231.7898	0.0	2231.7898	2231.7898	1000.0
1659	2394.6191	0.0	2394.6191	2394.6191	1000.0
1660	2396.6836	0.0	2396.6836	2396.6836	1000.0
1661	2484.2664	0.0	2484.2664	2484.2664	1000.0
1662	2269.6943	0.0	2269.6943	2269.6943	1000.0
1663	2135.1692	0.0	2135.1692	2135.1692	1000.0
1664	2308.7334	0.0	2308.7334	2308.7334	1000.0
1665	2360.5652	0.0	2360.5652	2360.5652	1000.0
1666	2449.9773	0.0	2449.9773	2449.9773	1000.0
1667	2415.2615	0.0	2415.2615	2415.2615	1000.0
1668	2392.4695	0.0	2392.4695	2392.4695	1000.0
1669	2346.8987	0.0	2346.8987	2346.8987	1000.0
1670	2321.8655	0.0	2321.8655	2321.8655	1000.0
1671	2364.9934	0.0	2364.9934	2364.9934	1000.0
1672	2462.2976	0.0	2462.2976	2462.2976	1000.0
1673	2330.1262	0.0	2330.1262	2330.1262	1000.0
1674	2441.9873	0.0	2441.9873	2441.9873	1000.0
1675	2480.2556	0.0	2480.2556	2480.2556	1000.0
1676	2413.4668	0.0	2413.4668	2413.4668	1000.0
1677	2415.258	0.0	2415.258	2415.258	1000.0
1678	2446.454	0.0	2446.454	2446.454	1000.0
1679	2024.6111	0.0	2024.6111	2024.6111	1000.0
1680	2399.2378	0.0	2399.2378	2399.2378	1000.0
1681	2418.635	0.0	2418.635	2418.635	1000.0
1682	2390.5186	0.0	2390.5186	2390.5186	1000.0
1683	2390.4226	0.0	2390.4226	2390.4226	1000.0
1684	2469.514	0.0	2469.514	2469.514	1000.0
1685	2394.1833	0.0	2394.1833	2394.1833	1000.0
1686	2444.626	0.0	2444.626	2444.626	1000.0
1687	2405.4675	0.0	2405.4675	2405.4675	1000.0
1688	2447.2173	0.0	2447.2173	2447.2173	1000.0
1689	2354.5046	0.0	2354.5046	2354.5046	1000.0
1690	2403.9785	0.0	2403.9785	2403.9785	1000.0
1691	2407.935	0.0	2407.935	2407.935	1000.0
1692	2326.4836	0.0	2326.4836	2326.4836	1000.0
1693	2400.4827	0.0	2400.4827	2400.4827	1000.0
1694	2382.2817	0.0	2382.2817	2382.2817	1000.0
1695	2380.8481	0.0	2380.8481	2380.8481	1000.0
1696	2484.9763	0.0	2484.9763	2484.9763	1000.0
1697	2236.2036	0.0	2236.2036	2236.2036	1000.0
1698	2378.0933	0.0	2378.0933	2378.0933	1000.0
1699	2387.2178	0.0	2387.2178	2387.2178	1000.0
1700	2233.2495	0.0	2233.2495	2233.2495	1000.0
1701	2438.1448	0.0	2438.1448	2438.1448	1000.0
1702	2423.8647	0.0	2423.8647	2423.8647	1000.0
1703	2374.8574	0.0	2374.8574	2374.8574	1000.0
1704	2423.0156	0.0	2423.0156	2423.0156	1000.0
1705	2323.103	0.0	2323.103	2323.103	1000.0
1706	2396.5046	0.0	2396.5046	2396.5046	1000.0
1707	2445.2097	0.0	2445.2097	2445.2097	1000.0
1708	2352.8003	0.0	2352.8003	2352.8003	1000.0
1709	2368.522	0.0	2368.522	2368.522	1000.0
1710	2378.8206	0.0	2378.8206	2378.8206	1000.0
1711	2300.0571	0.0	2300.0571	2300.0571	1000.0
1712	2405.185	0.0	2405.185	2405.185	1000.0
1713	2203.4888	0.0	2203.4888	2203.4888	1000.0
1714	2390.1294	0.0	2390.1294	2390.1294	1000.0
1715	2381.759	0.0	2381.759	2381.759	1000.0
1716	2323.1707	0.0	2323.1707	2323.1707	1000.0
1717	2276.2593	0.0	2276.2593	2276.2593	1000.0
1718	2380.4722	0.0	2380.4722	2380.4722	1000.0
1719	2346.2822	0.0	2346.2822	2346.2822	1000.0
1720	2289.1477	0.0	2289.1477	2289.1477	1000.0
1721	2356.1323	0.0	2356.1323	2356.1323	1000.0
1722	2294.7156	0.0	2294.7156	2294.7156	1000.0
1723	2042.3473	0.0	2042.3473	2042.3473	1000.0
1724	2305.8218	0.0	2305.8218	2305.8218	1000.0
1725	1971.4512	0.0	1971.4512	1971.4512	1000.0
1726	2404.4595	0.0	2404.4595	2404.4595	1000.0
1727	2328.2563	0.0	2328.2563	2328.2563	1000.0
1728	2292.0227	0.0	2292.0227	2292.0227	1000.0
1729	2354.3403	0.0	2354.3403	2354.3403	1000.0
1730	2275.8872	0.0	2275.8872	2275.8872	1000.0
1731	2329.9187	0.0	2329.9187	2329.9187	1000.0
1732	2378.5625	0.0	2378.5625	2378.5625	1000.0
1733	2316.6685	0.0	2316.6685	2316.6685	1000.0
1734	2388.7834	0.0	2388.7834	2388.7834	1000.0
1735	2345.7407	0.0	2345.7407	2345.7407	1000.0
1736	2431.0115	0.0	2431.0115	2431.0115	1000.0
1737	1866.3358	0.0	1866.3358	1866.3358	1000.0
1738	2318.721	0.0	2318.721	2318.721	1000.0
1739	2389.0933	0.0	2389.0933	2389.0933	1000.0
1740	2348.6025	0.0	2348.6025	2348.6025	1000.0
1741	2234.249	0.0	2234.249	2234.249	1000.0
1742	2026.3721	0.0	2026.3721	2026.3721	1000.0
1743	2395.8225	0.0	2395.8225	2395.8225	1000.0
1744	2278.3804	0.0	2278.3804	2278.3804	1000.0
1745	2251.5771	0.0	2251.5771	2251.5771	1000.0
1746	2330.1758	0.0	2330.1758	2330.1758	1000.0
1747	2353.553	0.0	2353.553	2353.553	1000.0
1748	2255.8596	0.0	2255.8596	2255.8596	1000.0
1749	2418.772	0.0	2418.772	2418.772	1000.0
1750	2197.6353	0.0	2197.6353	2197.6353	1000.0
1751	2252.3167	0.0	2252.3167	2252.3167	1000.0
1752	2344.5298	0.0	2344.5298	2344.5298	1000.0
1753	2412.8306	0.0	2412.8306	2412.8306	1000.0
1754	2235.8518	0.0	2235.8518	2235.8518	1000.0
1755	2308.7332	0.0	2308.7332	2308.7332	1000.0
1756	2401.269	0.0	2401.269	2401.269	1000.0
1757	2294.4954	0.0	2294.4954	2294.4954	1000.0
1758	2190.6174	0.0	2190.6174	2190.6174	1000.0
1759	2332.7607	0.0	2332.7607	2332.7607	1000.0
1760	2338.3354	0.0	2338.3354	2338.3354	1000.0
1761	2431.2598	0.0	2431.2598	2431.2598	1000.0
1762	2216.895	0.0	2216.895	2216.895	1000.0
1763	2408.5085	0.0	2408.5085	2408.5085	1000.0
1764	2402.3132	0.0	2402.3132	2402.3132	1000.0
1765	2325.4397	0.0	2325.4397	2325.4397	1000.0
1766	2336.6243	0.0	2336.6243	2336.6243	1000.0
1767	2420.3071	0.0	2420.3071	2420.3071	1000.0
1768	2327.701	0.0	2327.701	2327.701	1000.0
1769	2461.6064	0.0	2461.6064	2461.6064	1000.0
1770	2467.2822	0.0	2467.2822	2467.2822	1000.0
1771	2401.6848	0.0	2401.6848	2401.6848	1000.0
1772	2434.3787	0.0	2434.3787	2434.3787	1000.0
1773	2261.8923	0.0	2261.8923	2261.8923	1000.0
1774	2339.475	0.0	2339.475	2339.475	1000.0
1775	2347.52	0.0	2347.52	2347.52	1000.0
1776	2301.753	0.0	2301.753	2301.753	1000.0
1777	2339.1033	0.0	2339.1033	2339.1033	1000.0
1778	2355.2834	0.0	2355.2834	2355.2834	1000.0
1779	2387.5903	0.0	2387.5903	2387.5903	1000.0
1780	2325.3918	0.0	2325.3918	2325.3918	1000.0
1781	2095.8123	0.0	2095.8123	2095.8123	1000.0
1782	2330.2683	0.0	2330.2683	2330.2683	1000.0
1783	2497.806	0.0	2497.806	2497.806	1000.0
1784	2405.247	0.0	2405.247	2405.247	1000.0
1785	2313.0264	0.0	2313.0264	2313.0264	1000.0
1786	2150.7944	0.0	2150.7944	2150.7944	1000.0
1787	2366.2417	0.0	2366.2417	2366.2417	1000.0
1788	2320.1602	0.0	2320.1602	2320.1602	1000.0
1789	2221.6167	0.0	2221.6167	2221.6167	1000.0
1790	2151.0144	0.0	2151.0144	2151.0144	1000.0
1791	2461.9438	0.0	2461.9438	2461.9438	1000.0
1792	2316.2302	0.0	2316.2302	2316.2302	1000.0
1793	2451.178	0.0	2451.178	2451.178	1000.0
1794	2421.5208	0.0	2421.5208	2421.5208	1000.0
1795	2213.4712	0.0	2213.4712	2213.4712	1000.0
1796	2286.1487	0.0	2286.1487	2286.1487	1000.0
1797	2224.4304	0.0	2224.4304	2224.4304	1000.0
1798	2199.0432	0.0	2199.0432	2199.0432	1000.0
1799	2467.8997	0.0	2467.8997	2467.8997	1000.0
1800	2124.3235	0.0	2124.3235	2124.3235	1000.0
1801	2184.3398	0.0	2184.3398	2184.3398	1000.0
1802	2408.3706	0.0	2408.3706	2408.3706	1000.0
1803	2312.6348	0.0	2312.6348	2312.6348	1000.0
1804	2418.661	0.0	2418.661	2418.661	1000.0
1805	2380.273	0.0	2380.273	2380.273	1000.0
1806	2370.5796	0.0	2370.5796	2370.5796	1000.0
1807	2380.539	0.0	2380.539	2380.539	1000.0
1808	2490.6807	0.0	2490.6807	2490.6807	1000.0
1809	2409.885	0.0	2409.885	2409.885	1000.0
1810	2364.9802	0.0	2364.9802	2364.9802	1000.0
1811	2332.143	0.0	2332.143	2332.143	1000.0
1812	2424.2966	0.0	2424.2966	2424.2966	1000.0
1813	2464.736	0.0	2464.736	2464.736	1000.0
1814	2411.116	0.0	2411.116	2411.116	1000.0
1815	2267.4978	0.0	2267.4978	2267.4978	1000.0
1816	2474.0178	0.0	2474.0178	2474.0178	1000.0
1817	2101.7766	0.0	2101.7766	2101.7766	1000.0
1818	2444.6003	0.0	2444.6003	2444.6003	1000.0
1819	2401.4712	0.0	2401.4712	2401.4712	1000.0
1820	2397.3313	0.0	2397.3313	2397.3313	1000.0
1821	2414.6772	0.0	2414.6772	2414.6772	1000.0
1822	2419.8594	0.0	2419.8594	2419.8594	1000.0
1823	2311.1707	0.0	2311.1707	2311.1707	1000.0
1824	2422.2146	0.0	2422.2146	2422.2146	1000.0
1825	2436.709	0.0	2436.709	2436.709	1000.0
1826	2394.8564	0.0	2394.8564	2394.8564	1000.0
1827	2509.393	0.0	2509.393	2509.393	1000.0
1828	2432.7512	0.0	2432.7512	2432.7512	1000.0
1829	2443.9521	0.0	2443.9521	2443.9521	1000.0
1830	2415.5437	0.0	2415.5437	2415.5437	1000.0
1831	2409.2202	0.0	2409.2202	2409.2202	1000.0
1832	2275.4612	0.0	2275.4612	2275.4612	1000.0
1833	940.5214	0.0	940.5214	940.5214	1000.0
1834	2097.324	0.0	2097.324	2097.324	1000.0
1835	2368.9387	0.0	2368.9387	2368.9387	1000.0
1836	2320.999	0.0	2320.999	2320.999	1000.0
1837	2386.017	0.0	2386.017	2386.017	1000.0
1838	2482.3657	0.0	2482.3657	2482.3657	1000.0
1839	2535.063	0.0	2535.063	2535.063	1000.0
1840	2479.7344	0.0	2479.7344	2479.7344	1000.0
1841	2526.1956	0.0	2526.1956	2526.1956	1000.0
1842	2421.6182	0.0	2421.6182	2421.6182	1000.0
1843	2471.8281	0.0	2471.8281	2471.8281	1000.0
1844	2398.0825	0.0	2398.0825	2398.0825	1000.0
1845	2546.5059	0.0	2546.5059	2546.5059	1000.0
1846	2533.5603	0.0	2533.5603	2533.5603	1000.0
1847	2466.5916	0.0	2466.5916	2466.5916	1000.0
1848	2296.6667	0.0	2296.6667	2296.6667	1000.0
1849	2213.7112	0.0	2213.7112	2213.7112	1000.0
1850	2403.801	0.0	2403.801	2403.801	1000.0
1851	2525.7268	0.0	2525.7268	2525.7268	1000.0
1852	2368.7354	0.0	2368.7354	2368.7354	1000.0
1853	2413.5947	0.0	2413.5947	2413.5947	1000.0
1854	2349.7686	0.0	2349.7686	2349.7686	1000.0
1855	2475.1926	0.0	2475.1926	2475.1926	1000.0
1856	2418.0269	0.0	2418.0269	2418.0269	1000.0
1857	2457.532	0.0	2457.532	2457.532	1000.0
1858	2355.6438	0.0	2355.6438	2355.6438	1000.0
1859	2392.228	0.0	2392.228	2392.228	1000.0
1860	2501.0947	0.0	2501.0947	2501.0947	1000.0
1861	2501.1348	0.0	2501.1348	2501.1348	1000.0
1862	2325.4727	0.0	2325.4727	2325.4727	1000.0
1863	2483.338	0.0	2483.338	2483.338	1000.0
1864	2406.3118	0.0	2406.3118	2406.3118	1000.0
1865	2395.5444	0.0	2395.5444	2395.5444	1000.0
1866	2366.1172	0.0	2366.1172	2366.1172	1000.0
1867	2452.1384	0.0	2452.1384	2452.1384	1000.0
1868	2453.5186	0.0	2453.5186	2453.5186	1000.0
1869	2514.741	0.0	2514.741	2514.741	1000.0
1870	2243.4536	0.0	2243.4536	2243.4536	1000.0
1871	2338.785	0.0	2338.785	2338.785	1000.0
1872	2423.6724	0.0	2423.6724	2423.6724	1000.0
1873	2419.6592	0.0	2419.6592	2419.6592	1000.0
1874	2218.3428	0.0	2218.3428	2218.3428	1000.0
1875	2469.642	0.0	2469.642	2469.642	1000.0
1876	2374.7554	0.0	2374.7554	2374.7554	1000.0
1877	2516.5652	0.0	2516.5652	2516.5652	1000.0
1878	2515.1409	0.0	2515.1409	2515.1409	1000.0
1879	2356.3647	0.0	2356.3647	2356.3647	1000.0
1880	2512.552	0.0	2512.552	2512.552	1000.0
1881	2500.8113	0.0	2500.8113	2500.8113	1000.0
1882	2524.8064	0.0	2524.8064	2524.8064	1000.0
1883	2512.9312	0.0	2512.9312	2512.9312	1000.0
1884	2533.7075	0.0	2533.7075	2533.7075	1000.0
1885	2492.6382	0.0	2492.6382	2492.6382	1000.0
1886	2481.315	0.0	2481.315	2481.315	1000.0
1887	2476.5386	0.0	2476.5386	2476.5386	1000.0
1888	2481.895	0.0	2481.895	2481.895	1000.0
1889	2528.871	0.0	2528.871	2528.871	1000.0
1890	2506.3218	0.0	2506.3218	2506.3218	1000.0
1891	2513.9397	0.0	2513.9397	2513.9397	1000.0
1892	2476.1846	0.0	2476.1846	2476.1846	1000.0
1893	2531.6907	0.0	2531.6907	2531.6907	1000.0
1894	2317.9429	0.0	2317.9429	2317.9429	1000.0
1895	2413.1726	0.0	2413.1726	2413.1726	1000.0
1896	2394.9502	0.0	2394.9502	2394.9502	1000.0
1897	2494.3867	0.0	2494.3867	2494.3867	1000.0
1898	2498.9294	0.0	2498.9294	2498.9294	1000.0
1899	2491.0393	0.0	2491.0393	2491.0393	1000.0
1900	2507.0112	0.0	2507.0112	2507.0112	1000.0
1901	2496.295	0.0	2496.295	2496.295	1000.0
1902	2546.9004	0.0	2546.9004	2546.9004	1000.0
1903	2492.087	0.0	2492.087	2492.087	1000.0
1904	2361.7092	0.0	2361.7092	2361.7092	1000.0
1905	2503.2866	0.0	2503.2866	2503.2866	1000.0
1906	2470.58	0.0	2470.58	2470.58	1000.0
1907	2546.8782	0.0	2546.8782	2546.8782	1000.0
1908	2511.7043	0.0	2511.7043	2511.7043	1000.0
1909	2502.8477	0.0	2502.8477	2502.8477	1000.0
1910	2448.3699	0.0	2448.3699	2448.3699	1000.0
1911	2534.2737	0.0	2534.2737	2534.2737	1000.0
1912	2468.3562	0.0	2468.3562	2468.3562	1000.0
1913	2539.0554	0.0	2539.0554	2539.0554	1000.0
1914	2380.0552	0.0	2380.0552	2380.0552	1000.0
1915	2488.692	0.0	2488.692	2488.692	1000.0
1916	2459.4653	0.0	2459.4653	2459.4653	1000.0
1917	2464.9937	0.0	2464.9937	2464.9937	1000.0
1918	2331.5254	0.0	2331.5254	2331.5254	1000.0
1919	2301.626	0.0	2301.626	2301.626	1000.0
1920	2370.3276	0.0	2370.3276	2370.3276	1000.0
1921	2512.4365	0.0	2512.4365	2512.4365	1000.0
1922	2377.7632	0.0	2377.7632	2377.7632	1000.0
1923	2465.1755	0.0	2465.1755	2465.1755	1000.0
1924	2363.3474	0.0	2363.3474	2363.3474	1000.0
1925	2260.2595	0.0	2260.2595	2260.2595	1000.0
1926	2471.0752	0.0	2471.0752	2471.0752	1000.0
1927	2434.3699	0.0	2434.3699	2434.3699	1000.0
1928	2393.4734	0.0	2393.4734	2393.4734	1000.0
1929	2539.1514	0.0	2539.1514	2539.1514	1000.0
1930	2557.7937	0.0	2557.7937	2557.7937	1000.0
1931	2534.4175	0.0	2534.4175	2534.4175	1000.0
1932	2546.192	0.0	2546.192	2546.192	1000.0
1933	2512.2107	0.0	2512.2107	2512.2107	1000.0
1934	2457.3816	0.0	2457.3816	2457.3816	1000.0
1935	2463.7605	0.0	2463.7605	2463.7605	1000.0
1936	2526.8103	0.0	2526.8103	2526.8103	1000.0
1937	2549.1873	0.0	2549.1873	2549.1873	1000.0
1938	2148.8389	0.0	2148.8389	2148.8389	1000.0
1939	2459.0032	0.0	2459.0032	2459.0032	1000.0
1940	2472.8596	0.0	2472.8596	2472.8596	1000.0
1941	2485.6182	0.0	2485.6182	2485.6182	1000.0
1942	2485.115	0.0	2485.115	2485.115	1000.0
1943	2502.0813	0.0	2502.0813	2502.0813	1000.0
1944	1090.6898	0.0	1090.6898	1090.6898	1000.0
1945	2520.8096	0.0	2520.8096	2520.8096	1000.0
1946	2138.491	0.0	2138.491	2138.491	1000.0
1947	2339.4075	0.0	2339.4075	2339.4075	1000.0
1948	2424.5571	0.0	2424.5571	2424.5571	1000.0
1949	2339.5713	0.0	2339.5713	2339.5713	1000.0
1950	2356.8406	0.0	2356.8406	2356.8406	1000.0
1951	2245.677	0.0	2245.677	2245.677	1000.0
1952	2517.4585	0.0	2517.4585	2517.4585	1000.0
1953	2435.1626	0.0	2435.1626	2435.1626	1000.0
1954	2116.6892	0.0	2116.6892	2116.6892	1000.0
1955	2526.2246	0.0	2526.2246	2526.2246	1000.0
1956	2492.317	0.0	2492.317	2492.317	1000.0
1957	2495.1982	0.0	2495.1982	2495.1982	1000.0
1958	2423.1987	0.0	2423.1987	2423.1987	1000.0
1959	2400.6448	0.0	2400.6448	2400.6448	1000.0
1960	2154.311	0.0	2154.311	2154.311	1000.0
1961	2378.6553	0.0	2378.6553	2378.6553	1000.0
1962	2375.8857	0.0	2375.8857	2375.8857	1000.0
1963	2527.4548	0.0	2527.4548	2527.4548	1000.0
1964	2465.7766	0.0	2465.7766	2465.7766	1000.0
1965	2448.482	0.0	2448.482	2448.482	1000.0
1966	2522.1807	0.0	2522.1807	2522.1807	1000.0
1967	2180.327	0.0	2180.327	2180.327	1000.0
1968	2455.9094	0.0	2455.9094	2455.9094	1000.0
1969	2001.254	0.0	2001.254	2001.254	1000.0
1970	2505.7175	0.0	2505.7175	2505.7175	1000.0
1971	2511.9094	0.0	2511.9094	2511.9094	1000.0
1972	2467.9268	0.0	2467.9268	2467.9268	1000.0
1973	2361.504	0.0	2361.504	2361.504	1000.0
1974	2409.0732	0.0	2409.0732	2409.0732	1000.0
1975	2142.1274	0.0	2142.1274	2142.1274	1000.0
1976	2487.592	0.0	2487.592	2487.592	1000.0
1977	2441.3267	0.0	2441.3267	2441.3267	1000.0
1978	2139.3435	0.0	2139.3435	2139.3435	1000.0
1979	2251.3613	0.0	2251.3613	2251.3613	1000.0
1980	2495.2156	0.0	2495.2156	2495.2156	1000.0
1981	2538.7214	0.0	2538.7214	2538.7214	1000.0
1982	2526.7332	0.0	2526.7332	2526.7332	1000.0
1983	2508.633	0.0	2508.633	2508.633	1000.0
1984	2538.8586	0.0	2538.8586	2538.8586	1000.0
1985	2522.193	0.0	2522.193	2522.193	1000.0
1986	2260.502	0.0	2260.502	2260.502	1000.0
1987	2312.5032	0.0	2312.5032	2312.5032	1000.0
1988	2511.2236	0.0	2511.2236	2511.2236	1000.0
1989	2486.7202	0.0	2486.7202	2486.7202	1000.0
1990	2198.5522	0.0	2198.5522	2198.5522	1000.0
1991	2177.8313	0.0	2177.8313	2177.8313	1000.0
1992	2421.0076	0.0	2421.0076	2421.0076	1000.0
1993	2430.766	0.0	2430.766	2430.766	1000.0
1994	2509.0771	0.0	2509.0771	2509.0771	1000.0
1995	2520.173	0.0	2520.173	2520.173	1000.0
1996	2278.0889	0.0	2278.0889	2278.0889	1000.0
1997	2358.2915	0.0	2358.2915	2358.2915	1000.0
1998	2406.6372	0.0	2406.6372	2406.6372	1000.0
1999	2436.9275	0.0	2436.9275	2436.9275	1000.0
